id,year,product_name,company,country,industry_group,weight_kg,carbon_footprint_pcf,upstream_percent_total_pcf,operations_percent_total_pcf,downstream_percent_total_pcf
38359-4-2015,2016,Pasta produced in Greece,Barilla Holding SpA,Italy,Food & Staples Retailing,1,1.701,0.5959,0.2665,0.1376
38359-5-2014,2016,Pasta produced in Turkey,Barilla Holding SpA,Italy,Food & Staples Retailing,1,0.926,0.6803,0.2354,0.0842
38359-5-2015,2016,Pasta produced in Turkey,Barilla Holding SpA,Italy,Food & Staples Retailing,1,0.936,0.7497,0.1668,0.0834
38359-6-2014,2016,Crisp’n light 7 grains,Barilla Holding SpA,Italy,Food & Staples Retailing,0.14,0.181,null,null,null
38359-6-2015,2016,Crisp’n light 7 grains,Barilla Holding SpA,Italy,Food & Staples Retailing,0.14,0.211,null,null,null
38359-7-2014,2016,Light rye,Barilla Holding SpA,Italy,Food & Staples Retailing,0.27,0.316,null,null,null
38359-7-2015,2016,Light rye,Barilla Holding SpA,Italy,Food & Staples Retailing,0.27,0.365,null,null,null
38359-7-2016,2016,Light Rye,Barilla Holding SpA,Italy,Food & Staples Retailing,0.27,0.386,null,null,null
38359-8-2014,2016,Multi grain,Barilla Holding SpA,Italy,Food & Staples Retailing,0.275,0.323,null,null,null
38359-8-2015,2016,Multi grain,Barilla Holding SpA,Italy,Food & Staples Retailing,0.275,1.236,0.6561,0.161,0.1828
38359-8-2016,2016,Multi Grain,Barilla Holding SpA,Italy,Food & Staples Retailing,0.275,0.34,null,null,null
38359-9-2016,2016,Durum wheat semolina pasta in paperboard box (produced in United States),Barilla Holding SpA,Italy,Food & Staples Retailing,1,1.33,null,null,null
38459-1-2013,2016,5 oz can whitemeat tuna,Bumble Bee Foods LLC,USA,"""Food, Beverage & Tobacco""",0.179,0.68,0.8088,0.1471,0.0441
38459-2-2013,2016,5 oz can lightmeat tuna,Bumble Bee Foods LLC,USA,"""Food, Beverage & Tobacco""",0.179,0.39,0.8462,0.0513,0.1026
39118-1-2013,2016,This is the average footprint of the 31 products we provided Walmart in 2012. The unit is in kg CO2e/tonne of product.,Stonyfield Farm Inc,USA,"""Food, Beverage & Tobacco""",1000,1361,null,null,null
39118-1-2014,2016,Average SKU,Stonyfield Farm Inc,USA,"""Food, Beverage & Tobacco""",1000,1360,null,null,null
3928-1-2014,2016,Finished cold rolled coil,Tata Steel Europe,United Kingdom,Materials,1,1.1,null,null,null
3928-2-2014,2016,Hot Dip Galvanised Coil,Tata Steel Europe,United Kingdom,Materials,1,1.2,null,null,null
3928-3-2014,2016,Hot rolled coil,Tata Steel Europe,United Kingdom,Materials,1,1.05,null,null,null
394-10-2017,2016,HON-DASHI(R),Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.12,1.69,null,null,null
394-11-2017,2016,Knorr(R) Cup Soup Tsubu Tappuri Corn Cream,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.0465,0.33,null,null,null
394-1-2015,2016,L-Lysine Monohydrochloride(For Feed),Ajinomoto Co.Inc.,Japan,Food & Beverage Processing,25,130,0.3341,0.6364,0.0294
394-1-2017,2016,L-Lysine Monohydrochloride(For Feed),Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",25,130,0.3341,0.6364,0.0294
394-12-2017,2016,L-Arginine,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",20,301,0.3991,0.5954,0.0055
394-13-2017,2016,Lemon and Basil Fried Chicken,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.126,0.74,null,null,null
394-14-2017,2016,L-Glutamine,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",25,319,0.3695,0.6044,0.0261
394-15-2017,2016,L-Isoleucine,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",20,433,0.2791,0.7059,0.0149
394-16-2017,2016,L-leucine,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",20,585,0.1845,0.8045,0.0111
394-17-2017,2016,L-Valine,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",20,393,0.2019,0.7816,0.0165
394-18-2017,2016,Masako Ayam,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.011,0.03,null,null,null
394-19-2017,2016,Mentsuyu,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.4,1.01,null,null,null
394-20-2017,2016,Monosodium L-Glutamate,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",20,58,0.439,0.5348,0.0261
394-21-2017,2016,Nabe Cube(R) Toridashi Umashio,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.058,0.5,null,null,null
394-2-2017,2016,AGF Blendy Stick Cafe au Lait,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.12,0.58,null,null,null
394-22-2017,2016,Rosdee Pork,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.075,0.24,null,null,null
394-3-2017,2016,Aji-ngon Pork,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.4,1.07,null,null,null
394-4-2017,2016,Ajinomoto KK Consomme(Granules),Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.085,0.58,null,null,null
394-5-2017,2016,Ajinomoto KK Shirogayu 250g,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.25,0.2,null,null,null
394-6-2017,2016,Aspartame,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",25,780,null,null,null
394-7-2017,2016,Cook Do(R) Hoikoro,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.09,0.27,null,null,null
394-8-2017,2016,Cook Do(R) kyo-no Ozara Butabara Daikon,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",0.1,0.23,null,null,null
394-9-2017,2016,Di-sodium 5'-Inosinate,Ajinomoto Co.Inc.,Japan,"""Food, Beverage & Tobacco""",12,155,0.4281,0.5661,0.0058
40638-1-2016,2016,Diced tomato,Agraz,Spain,"""Food, Beverage & Tobacco""",220,155.71,null,null,null
40638-2-2016,2016,Tomato fibre,Agraz,Spain,"""Food, Beverage & Tobacco""",25,12.52,null,null,null
40638-3-2016,2016,Tomato paste,Agraz,Spain,"""Food, Beverage & Tobacco""",238,155.78,null,null,null
40638-4-2016,2016,Tomato powder,Agraz,Spain,"""Food, Beverage & Tobacco""",25,16.22,null,null,null
40661-1-2014,2016,Peppermint tea infusion,Martin Bauer GmbH,Germany,"""Food, Beverage & Tobacco""",0.002,0.02041,null,null,null
40661-1-2015,2016,Peppermint tea infusion,Martin Bauer GmbH,Germany,"""Food, Beverage & Tobacco""",0.002,0.02041,null,null,null
40920-1-2015,2016,PET preforms,Mpact Limited,South Africa,Containers & Packaging,1000,871,null,null,null
41515-1-2013,2016,Cable of LMR-195-LLPL,Times Microwave Systems,USA,Capital Goods,0.03,0.0295,null,null,null
41515-1-2014,2016,Cable,Times Microwave Systems,USA,Capital Goods,0.03,0.0255,null,null,null
41515-1-2015,2016,Cable,Times Microwave Systems,USA,Electrical Equipment and Machinery,0.03,0.023,null,null,null
41697-1-2016,2016,Float Table Top & Base,Humanscale Corporation,USA,Commercial & Professional Services,59.02,39.5,null,null,null
462-7-2013,2016,Sodium chlorate produced in North America.,Akzo Nobel,Netherlands,Materials,1000,1200,0.1538,0.8462,0
41697-2-2016,2016,Smart Chair,Humanscale Corporation,USA,Commercial & Professional Services,16.78,34,null,null,null
4226-1-2013,2016,Residential Air Conditioner,"""Daikin Industries, Ltd.""",Japan,Capital Goods,17.46331,3653,0.0378,0.0063,0.9559
4226-1-2014,2016,Residential Air Conditioner,"""Daikin Industries, Ltd.""",Japan,Capital Goods,17.46331,3505,0.0394,0.0066,0.9541
4226-1-2015,2016,Residential Air Conditioner,"""Daikin Industries, Ltd.""",Japan,Capital Goods,17.46331,3505,0.0394,0.0066,0.9541
4226-1-2017,2016,Residential Air Conditioner,"""Daikin Industries, Ltd.""",Japan,Capital Goods,17.46331,4218,0.0396,0.0055,0.955
4226-2-2017,2016,Commercial Air Conditioner,"""Daikin Industries, Ltd.""",Japan,Capital Goods,149.685,51066,0.0098,0.0013,0.9888
4226-3-2017,2016,Light commercial Air Conditioner,"""Daikin Industries, Ltd.""",Japan,Capital Goods,128.367,39653,0.007,0.001,0.9921
4235-10-2015,2016,Mercedes-Benz CLS-Class,Daimler AG,Germany,Automobiles & Components,1790,57100,null,null,null
4235-11-2015,2016,Mercedes-Benz E-Class BlueTEC Hybrid,Daimler AG,Germany,Automobiles & Components,1735,40600,null,null,null
4235-1-2015,2016,Mercedes-Benz A-Class,Daimler AG,Germany,Automobiles & Components,1425,30500,null,null,null
4235-12-2015,2016,Mercedes-Benz GLA-Class,Daimler AG,Germany,Automobiles & Components,1535,31500,null,null,null
4235-13-2015,2016,Mercedes-Benz GLK-Class,Daimler AG,Germany,Automobiles & Components,1850,48800,null,null,null
4235-14-2015,2016,Mercedes-Benz SL-Class,Daimler AG,Germany,Automobiles & Components,1730,69000,null,null,null
4235-15-2016,2016,Mercedes-Benz A-Class (A 180 BlueEFFICIENCY),Daimler AG,Germany,Automobiles & Components,1200,32000,null,null,null
4235-16-2016,2016,Mercedes-Benz B-Class (B 180 BlueEFFICIENCY),Daimler AG,Germany,Automobiles & Components,1200,34000,null,null,null
4235-17-2016,2016,Mercedes-Benz B-Class Electric Drive (B 250 e),Daimler AG,Germany,Automobiles & Components,1650,12000,null,null,null
4235-18-2016,2016,Mercedes-Benz C-Class (C 180),Daimler AG,Germany,Automobiles & Components,1400,36000,null,null,null
4235-19-2016,2016,Mercedes-Benz C-Class (C 250),Daimler AG,Germany,Automobiles & Components,1800,39000,null,null,null
4235-20-2016,2016,Mercedes-Benz C-Class Plug-In Hybrid (C 350 e),Daimler AG,Germany,Automobiles & Components,1925,24000,null,null,null
4235-21-2016,2016,Mercedes-Benz CLA (CLA 180),Daimler AG,Germany,Automobiles & Components,1200,31000,null,null,null
4235-2-2015,2016,Mercedes-Benz B-Class,Daimler AG,Germany,Automobiles & Components,1425,32500,null,null,null
4235-22-2016,2016,Mercedes-Benz CLS (350 BlueEFFICIENCY),Daimler AG,Germany,Automobiles & Components,2220,60000,null,null,null
4235-23-2016,2016,Mercedes-Benz E-Class (E 200),Daimler AG,Germany,Automobiles & Components,1500,50000,null,null,null
4235-24-2016,2016,Mercedes-Benz E-Class (E 220 d (Estate)),Daimler AG,Germany,Automobiles & Components,2320,41000,null,null,null
4235-25-2016,2016,Mercedes-Benz E-Class (E 220 d),Daimler AG,Germany,Automobiles & Components,2100,38000,0.1846,0.0569,0.7585
4235-26-2016,2016,Mercedes-Benz E-Class Plug-In Hybrid (E 350 e),Daimler AG,Germany,Automobiles & Components,1925,26000,0.3144,0.097,0.5887
4235-27-2016,2016,Mercedes-Benz GLA (GLA 200),Daimler AG,Germany,Automobiles & Components,1400,33000,null,null,null
4235-28-2016,2016,Mercedes-Benz GLC (220 d 4MATIC),Daimler AG,Germany,Automobiles & Components,2500,39000,null,null,null
4235-29-2016,2016,Mercedes-Benz GLC Plug-In Hybrid (GLC 350 e 4MATIC),Daimler AG,Germany,Automobiles & Components,2000,27000,null,null,null
4235-30-2016,2016,Mercedes-Benz GLE (GLE 500 4MATIC),Daimler AG,Germany,Automobiles & Components,3500,91000,null,null,null
4235-31-2016,2016,Mercedes-Benz GLE Plug-In Hybrid - GLE 500 e 4MATIC,Daimler AG,Germany,Automobiles & Components,3500,39000,null,null,null
4235-3-2015,2016,Mercedes-Benz C-Class,Daimler AG,Germany,Automobiles & Components,1505,50500,null,null,null
4235-32-2016,2016,Mercedes-Benz S-Class (S 500),Daimler AG,Germany,Automobiles & Components,2050,85000,null,null,null
4235-33-2016,2016,Mercedes-Benz S-Class Hybrid (S 300 BlueTEC HYBRID),Daimler AG,Germany,Automobiles & Components,2715,51000,null,null,null
4235-34-2016,2016,Mercedes-Benz S-Class Hybrid (S 400 h),Daimler AG,Germany,Automobiles & Components,2595,66000,null,null,null
4235-35-2016,2016,Mercedes-Benz S-Class Plug-In Hybrid (S 500 e),Daimler AG,Germany,Automobiles & Components,2585,38000,null,null,null
4235-36-2016,2016,Mercedes-Benz SL (SL 350),Daimler AG,Germany,Automobiles & Components,2065,72000,null,null,null
4235-37-2016,2016,Mercedes-Benz SLC (SLK 200 BlueEFFICIENCY),Daimler AG,Germany,Automobiles & Components,2015,45000,null,null,null
4235-5-2015,2016,Mercedes-Benz E-Class Saloon,Daimler AG,Germany,Automobiles & Components,1680,47200,null,null,null
4235-6-2015,2016,Mercedes-Benz M-Class - Passenger Car,Daimler AG,Germany,Automobiles & Components,2110,43600,null,null,null
4235-7-2015,2016,Mercedes-Benz S-Class,Daimler AG,Germany,Automobiles & Components,2015,54000,null,null,null
4235-8-2015,2016,Mercedes-Benz B-Class electric drive,Daimler AG,Germany,Automobiles & Components,1725,22600,null,null,null
4235-9-2015,2016,Mercedes-Benz CLA-Class,Daimler AG,Germany,Automobiles & Components,1490,30000,null,null,null
4311-1-2013,2016,Set yoghourt,Danone,France,"""Food, Beverage & Tobacco""",1,1.531,0.6519,0.113,0.2351
4311-2-2013,2016,Drink yoghourt,Danone,France,"""Food, Beverage & Tobacco""",1,1.297,0.6345,0.091,0.2745
4311-3-2013,2016,Plain Water (SKU: Bonafont 1L film bottle),Danone,France,"""Food, Beverage & Tobacco""",1,0.174,0.3563,0.1724,0.4713
4311-4-2015,2016,BONAFONT NATURAL 6000 ML X2 FILM 84 (6L RPET Bottle)_54742,Danone,France,Food & Beverage Processing,1,0.145,0.3624,0.1978,0.4398
4311-5-2015,2016,DANONE MPCK STRAWBERRY 1960G (8X245G)_87121,Danone,France,Food & Beverage Processing,1,2.279,0.7826,0.0548,0.1626
4311-6-2015,2016,SILHOUETTE ST/PE/RA/BL 100GX16_14967,Danone,France,Food & Beverage Processing,1,1.26,0.7878,0.0491,0.1631
4311-7-2015,2016,Activia STR/PCH/BLU 24X4OZ CLUB_67740,Danone,France,Food & Beverage Processing,1,2.253,0.7478,0.0731,0.1791
432-1-2016,2016,Argon,Air Liquide,France,Materials,1.785714286,0.567,null,null,null
432-3-2016,2016,Nitrogen,Air Liquide,France,Materials,1.25,0.501,null,null,null
4332-1-2014,2016,Keyboards,Darfon Electronics Corp,Taiwan,Technology Hardware & Equipment,0.445,10.41,null,null,null
4332-1-2015,2016,Keyboard,Darfon Electronics Corp,Taiwan,Technology Hardware & Equipment,0.158,0.89,null,null,null
4416-1-2016,2016,DC fan,Delta Electronics,Taiwan,Technology Hardware & Equipment,0.26,1.86,0.8409,0.1591,0
4416-2-2016,2016,External power supply/ portable adaptor,Delta Electronics,Taiwan,Technology Hardware & Equipment,0.363,7.9,0.9684,0.0316,0
4416-3-2016,2016,PV Inverter,Delta Electronics,Taiwan,Technology Hardware & Equipment,81.918782,686.42,0.9514,0.0486,0
4416-4-2016,2016,TPS (Telecom Power System),Delta Electronics,Taiwan,Technology Hardware & Equipment,4.1,69.437,0.0549,0.9451,0
4433-10-2015,2016,Latitude E6440,Dell Inc.,USA,Technology Hardware & Equipment,2.12,348,0.4889,0.1864,0.3247
4433-11-2015,2016,Latitude E6540,Dell Inc.,USA,Technology Hardware & Equipment,2.56,408,0.4595,0.1753,0.3652
4433-1-2013,2016,"""The Latitude E6400 is a typical high-volume, mainstream business laptop that is representative of a range of similar laptop  products. It is Energy Star® 5.0 qualified and EPEAT Gold registered.""",Dell Inc.,USA,Technology Hardware & Equipment,2.52,350,null,null,null
4433-12-2015,2016,Latitude E7240,Dell Inc.,USA,Technology Hardware & Equipment,1.36,310,0.5866,0.2237,0.1897
4433-13-2015,2016,Latitude E7440,Dell Inc.,USA,Technology Hardware & Equipment,1.63,276,0.5639,0.2151,0.221
4433-14-2015,2016,OptiPlex 3030 all-in-one,Dell Inc.,USA,Technology Hardware & Equipment,7.03,480,0.3635,0.1386,0.4979
4433-2-2013,2016,"""The OptiPlex 780 Mini Tower is a typical high-volume, mainstream business desktop that is representative of a range of similar desktop products. It is Energy Star® 5.0 compliant and EPEAT Gold registered.""",Dell Inc.,USA,Technology Hardware & Equipment,11.7,800,null,null,null
462-8-2013,2016,"""Sodium chlorate as solid phase, produced in South America.""",Akzo Nobel,Netherlands,Materials,1000,220,0.5909,0.4091,0
4433-3-2013,2016,"""PowerEdge R710 is a typical high-volume, next-generation Intel Xeon processor-based 2U Rack Server that is representative of a range of similar server products.""",Dell Inc.,USA,Technology Hardware & Equipment,26.1,6360,null,null,null
4433-3-2015,2016,PowerEdge R710,Dell Inc.,USA,Technology Hardware & Equipment,26.1,6360,0.0572,0.0218,0.921
4433-4-2015,2016,OptiPlex 3010 Minitower (MT),Dell Inc.,USA,Technology Hardware & Equipment,5.7,624,0.326,0.1243,0.5497
4433-5-2015,2016,OptiPlex 9010 Small Form Factor (SFF),Dell Inc.,USA,Technology Hardware & Equipment,6,667,0.2839,0.1083,0.6078
6874-3-2017,2016,Server,Fujitsu Ltd.,Japan,Software & Services,7,690,null,null,null
4433-6-2015,2016,Latitude E3440,Dell Inc.,USA,Technology Hardware & Equipment,2,314,0.5019,0.1914,0.3067
4433-7-2015,2016,Latitude E3540,Dell Inc.,USA,Technology Hardware & Equipment,2.22,309,0.5371,0.2048,0.2581
4433-8-2015,2016,Latitude E5440,Dell Inc.,USA,Technology Hardware & Equipment,2,292,0.5578,0.2127,0.2295
4433-9-2015,2016,Latitude E5540,Dell Inc.,USA,Technology Hardware & Equipment,2.3,311,0.538,0.2052,0.2568
462-10-2014,2016,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Materials,1000,5500,null,null,null
462-10-2015,2016,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Chemicals,1000,6500,null,null,null
462-10-2016,2016,Average of all products sold to Braskem,Akzo Nobel,Netherlands,Materials,1000,6240,null,null,null
462-11-2014,2016,Aggregated Global Sales for KAO,Akzo Nobel,Netherlands,Materials,1000,3100,0.8355,0.1645,0
462-1-2013,2016,Beverage can inside spray lacquer steel - Aqualure 905,Akzo Nobel,Netherlands,Materials,1000,2000,0.9596,0.0404,0
462-1-2014,2016,Beverage can inside spray lacquer steel,Akzo Nobel,Netherlands,Materials,1000,2000,0.9596,0.0404,0
462-12-2014,2016,Average of all products sold to KAO,Akzo Nobel,Netherlands,Materials,1000,4900,null,null,null
462-13-2015,2016,Aggregated Global Sales for Customer CNH Industrial NV,Akzo Nobel,Netherlands,Chemicals,1000,4700,0.913,0.087,0
462-14-2016,2016,Aggregated global sales for Dell Inc,Akzo Nobel,Netherlands,Materials,1000,1320,null,null,null
462-15-2016,2016,Aggregated sales to Symrise,Akzo Nobel,Netherlands,Materials,1000,141,null,null,null
462-16-2016,2016,Caustic products delivered to ICL,Akzo Nobel,Netherlands,Materials,1000,440,null,null,null
462-17-2016,2016,Chelates and Micronutrients sold to ICL,Akzo Nobel,Netherlands,Materials,1,2.85,null,null,null
462-18-2016,2016,Chlormethane products delivered to ICL,Akzo Nobel,Netherlands,Materials,1000,1800,null,null,null
462-2-2013,2016,"""Beverage can inside spray lacquer aluminium - Aqualure 900, Aqualure 2000 etc.""",Akzo Nobel,Netherlands,Materials,1000,1600,0.9494,0.0506,0
462-2-2014,2016,Beverage can inside spray lacquer aluminium,Akzo Nobel,Netherlands,Materials,1000,1600,0.9494,0.0506,0
462-2-2015,2016,Beverage can inside spray lacquer aluminium,Akzo Nobel,Netherlands,Chemicals,1000,1600,0.9494,0.0506,0
462-3-2013,2016,Overprint varnishes  (also used to approximate rim varnishes),Akzo Nobel,Netherlands,Materials,1000,2200,0.9633,0.0367,0
462-3-2014,2016,Overprint varnishes,Akzo Nobel,Netherlands,Materials,1000,2200,0.9633,0.0367,0
462-3-2015,2016,Overprint varnishes,Akzo Nobel,Netherlands,Chemicals,1000,2200,0.9633,0.0367,0
462-4-2013,2016,Aggregated Global Sales for Unilever - Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,1,3,0.702,0.298,0
462-4-2014,2016,Aggregated Global Sales for Unilever,Akzo Nobel,Netherlands,Materials,1000,3420,0.7164,0.2836,0
462-4-2015,2016,Aggregated Global Sales for Unilever,Akzo Nobel,Netherlands,Chemicals,1000,2580,0.7481,0.2519,0
462-4-2016,2016,Aggregated Global Sales for Unilever,Akzo Nobel,Netherlands,Materials,1,2.54,null,null,null
462-5-2013,2016,Aggregated Global Sales for L'Oreal - Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,1,2.2,0.5018,0.4982,0
462-5-2014,2016,Aggregated Global Sales for L'Oreal,Akzo Nobel,Netherlands,Materials,1000,3010,0.6545,0.3455,0
462-5-2015,2016,Aggregated Global Sales for L'Oreal,Akzo Nobel,Netherlands,Chemicals,1000,2760,0.6474,0.3526,0
462-5-2016,2016,Aggregated Global Sales for L'Oreal,Akzo Nobel,Netherlands,Materials,1,2.69,null,null,null
462-6-2013,2016,Aggregated Global Sales for Johnson & Johnson - Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,1,2,0.6373,0.3627,0
462-6-2014,2016,Aggregated Global Sales for Johnson & Johnson,Akzo Nobel,Netherlands,Materials,1000,3400,0.7588,0.2412,0
462-6-2015,2016,Aggregated Global Sales for Johnson & Johnson,Akzo Nobel,Netherlands,Chemicals,1000,2910,0.7423,0.2577,0
462-6-2016,2016,Aggregated Global Sales for Johnson & Johnson,Akzo Nobel,Netherlands,Materials,1,3.56,null,null,null
462-9-2013,2016,Chlorine dioxide water solution produced in South America.,Akzo Nobel,Netherlands,Materials,1000,850,null,null,null
46693-1-2013,2016,Extra Neutral Potable Ethanol 96.4%,NCP ALCOHOLS,South Africa,"""Food, Beverage & Tobacco""",1041.666667,2019,null,null,null
46693-1-2016,2016,Extra Neutral Potable Ethanol 96.4%,NCP ALCOHOLS,South Africa,"""Food, Beverage & Tobacco""",1041.666667,1280,null,null,null
46702-1-2014,2016,Malt non HDP,MUNTONS PLC,United Kingdom,Food & Staples Retailing,1000,603,0.4992,0.5008,0
46702-2-2015,2016,Malted barley,MUNTONS PLC,United Kingdom,Food & Staples Retailing,1000,520,null,null,null
46702-2-2016,2016,Malted Barley,MUNTONS PLC,United Kingdom,"""Food, Beverage & Tobacco""",1000,561,0.5615,0.2954,0.1431
46702-3-2016,2016,Malt extract,MUNTONS PLC,United Kingdom,"""Food, Beverage & Tobacco""",1000,947,null,null,null
46702-4-2016,2016,Malt flour in sack,MUNTONS PLC,United Kingdom,"""Food, Beverage & Tobacco""",1000,599,null,null,null
46702-5-2016,2016,Unmalted barley at harvest,MUNTONS PLC,United Kingdom,"""Food, Beverage & Tobacco""",1000,240,null,null,null
46807-1-2016,2016,H10311 - La vie est belle,BORMIOLI LUIGI,Italy,Materials,0.354,0.944,null,null,null
46807-2-2016,2016,H4953 - Armani IO 100 ml,BORMIOLI LUIGI,Italy,Materials,0.195,0.531,null,null,null
47200-1-2015,2016,H000 (Set-top Box),HUMAX ELECTRONICS CO LTD,South Korea,Technology Hardware & Equipment,1.98804,79.188,0.1175,0.0161,0.866
47410-1-2014,2016,Tire,Maxxis International,Taiwan,Automobiles & Components,12.7,105.924,null,null,null
47498-1-2013,2016,Corrugated box average Corrugated box Sab miller,CartOne S.r.l.,Italy,Materials,1,1.16,0.8879,0.1121,0
47502-1-2013,2016,metal crown caps,Fabrica de Tapas Bavaria,Colombia,"""Food, Beverage & Tobacco""",0.00235,0.0004,null,null,null
47502-1-2014,2016,Crown caps,Fabrica de Tapas Bavaria,Colombia,"""Food, Beverage & Tobacco""",0.00235,0.00043,null,null,null
48227-1-2013,2016,Sodium sulbactam 3,SHENYANG DONGRUI,China,Materials,1,70,null,null,null
48227-2-2013,2016,cyanodiester,SHENYANG DONGRUI,China,Materials,1,6,null,null,null
48354-1-2014,2016,480ml Bottle,"""YONYU Plastics (Shanghai) Co.,Ltd""",USA,Materials,0.048,0.07,null,null,null
48354-2-2014,2016,18mm Cap,"""YONYU Plastics (Shanghai) Co.,Ltd""",USA,Materials,0.0434,0.01,null,null,null
48440-1-2016,2016,Fajar Board,PT Fajar Surya Wisesa Tbk,Indonesia,Materials,1000,721,null,null,null
48775-1-2013,2017,Stevia Sweeteners,PURECIRCLE USA,Malaysia,"""Food, Beverage & Tobacco""",1,65.71,null,null,null
48775-2-2013,2017,Stevia Sweetener,PURECIRCLE USA,Malaysia,"""Food, Beverage & Tobacco""",1,47.51,null,null,null
48775-3-2013,2017,Natural Flavors,PURECIRCLE USA,Malaysia,"""Food, Beverage & Tobacco""",1,45.81,null,null,null
48775-4-2013,2017,Stevia Sweeteners,PURECIRCLE USA,Malaysia,"""Food, Beverage & Tobacco""",1,74.64,null,null,null
50932-1-2015,2017,Tobacco,MI (Michaelleides),Greece,Tobacco,1,0.7,0.5714,0.4286,0
511-2-2014,2017,Semi-finished aluminum sheet (hot rolled products),Alcoa Corp.,USA,Materials,1000,3940,0.2642,0.7358,0
511-2-2016,2017,Semi-finished aluminum sheet (hot rolled products),Alcoa Corp.,USA,Materials,1000,410,null,null,null
511-3-2014,2017,Semi-finished aluminum sheet (cold rolled products),Alcoa Corp.,USA,Materials,1000,5340,null,null,null
511-3-2016,2017,Semi-finished aluminum sheet (cold rolled products),Alcoa Corp.,USA,Materials,1000,410,null,null,null
511-5-2016,2017,Primary aluminum ingot,Alcoa Corp.,USA,Materials,1000,6512,null,null,null
511-7-2016,2017,Cast aluminum products,Alcoa Corp.,USA,Materials,1000,720,null,null,null
51489-1-2014,2017,kettle,DRAGON WILL ENTERPRISE,China,Consumer Durables & Apparel,1.3,50,null,null,null
52397-1-2016,2017,aluminium wheel,ZHEJIANG WANFENG AUTO WHEEL CO LTD,China,Capital Goods,1,2.923,null,null,null
5344-1-2013,2017,Vaccum Cleaners (Canisters & Uprights),Electrolux,Sweden,Consumer Durables & Apparel,6.4,409,0.0703,0.0177,0.912
5344-1-2014,2017,Vaccum Cleaners,Electrolux,Sweden,Consumer Durables & Apparel,6.4,409,0.0703,0.0177,0.912
5344-1-2015,2017,Vaccum Cleaners,Electrolux,Sweden,"""Consumer Durables, Household and Personal Products""",6.4,409,0.0703,0.0177,0.912
5414-1-2013,2017,"""Notebook (Classmate PC) E11IS is manufactured & designed by ECS's factory located in eastern China, its GHG emission inventoried in 2012 by methodology of PAS 2050:2011 and verified by SGS ready.""","""Elitegroup computer systems co., Ltd.""",Taiwan,Technology Hardware & Equipment,1.3,213.17,0.9798,0.0202,0
5414-3-2013,2017,"""30L desktop model vBeijing2_I for design stage plus manufacturing stage, made by ECS's factory loacted in southern China (GHG emission inventoried in 2012 by methodology of ISO 14064-1 and allocation basis by weight)""","""Elitegroup computer systems co., Ltd.""",Taiwan,Technology Hardware & Equipment,9.26,1.672,null,null,null
61026-1-2016,2017,Beedwire 0.96,WOLF,Germany,Automobiles & Components,450,502,null,null,null
61026-2-2016,2017,Beedwire 1.27,WOLF,Germany,Automobiles & Components,450,446,null,null,null
6860-10-2017,2017,S3840cdn,"""Fuji Xerox Co., Ltd.""",Japan,Technology Hardware & Equipment,26,2300,0.0832,0.0021,0.9147
6860-11-2017,2017,S3845cdn,"""Fuji Xerox Co., Ltd.""",Japan,Technology Hardware & Equipment,33,2400,0.1092,0.0021,0.8887
6860-1-2013,2017,C1760nw Perinter,"""Fuji Xerox Co., Ltd.""",Japan,Technology Hardware & Equipment,13,491,0.1426,0.0387,0.8187
6860-2-2013,2017,2150cdn  printer,"""Fuji Xerox Co., Ltd.""",Japan,Technology Hardware & Equipment,24,573,0.1257,0.0332,0.8412
